tumour_acronym,studyId,studyName,geneSymbol,entrezGeneId,N,mut_n,mut_freq,amp_n,amp_freq,gain_n,gain_freq,shallow_del_n,shallow_del_freq,deep_del_n,deep_del_freq,any_cna_n,any_cna_freq,any_alter_n,any_alter_freq,mut_only_n,cna_only_n,mut_and_cna_n
ACC,acc_tcga_pan_can_atlas_2018,"Adrenocortical Carcinoma (TCGA, PanCancer Atlas)",IGF2BP1,10642,89,2,0.02247191011235955,0,0.0,7,0.07865168539325842,22,0.24719101123595505,0,0.0,29,0.3258426966292135,30,0.33707865168539325,1,28,1
ACC,acc_tcga_pan_can_atlas_2018,"Adrenocortical Carcinoma (TCGA, PanCancer Atlas)",IGF2BP2,10644,89,0,0.0,0,0.0,19,0.21348314606741572,18,0.20224719101123595,1,0.011235955056179775,38,0.42696629213483145,38,0.42696629213483145,0,38,0
ACC,acc_tcga_pan_can_atlas_2018,"Adrenocortical Carcinoma (TCGA, PanCancer Atlas)",IGF2BP3,10643,89,0,0.0,2,0.02247191011235955,46,0.5168539325842697,7,0.07865168539325842,1,0.011235955056179775,56,0.6292134831460674,56,0.6292134831460674,0,56,0
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",METTL3,56339,407,18,0.044226044226044224,5,0.012285012285012284,76,0.18673218673218672,115,0.28255528255528256,2,0.004914004914004914,198,0.4864864864864865,203,0.4987714987714988,5,185,13
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",METTL14,57721,407,6,0.014742014742014743,3,0.007371007371007371,30,0.07371007371007371,155,0.3808353808353808,0,0.0,188,0.4619164619164619,192,0.47174447174447176,4,186,2
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",METTL16,79066,407,1,0.002457002457002457,0,0.0,46,0.11302211302211303,199,0.48894348894348894,4,0.009828009828009828,249,0.6117936117936118,249,0.6117936117936118,0,248,1
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",WTAP,9589,407,9,0.022113022113022112,0,0.0,35,0.085995085995086,186,0.457002457002457,2,0.004914004914004914,223,0.547911547911548,227,0.5577395577395577,4,218,5
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",VIRMA,25962,407,22,0.05405405405405406,27,0.06633906633906633,219,0.538083538083538,20,0.04914004914004914,0,0.0,266,0.6535626535626535,273,0.6707616707616708,7,251,15
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",ZC3H13,23091,407,17,0.04176904176904177,1,0.002457002457002457,70,0.171990171990172,124,0.3046683046683047,19,0.04668304668304668,214,0.5257985257985258,221,0.542997542997543,7,204,10
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",RBM15,64783,407,14,0.0343980343980344,5,0.012285012285012284,76,0.18673218673218672,61,0.14987714987714987,1,0.002457002457002457,143,0.35135135135135137,152,0.37346437346437344,9,138,5
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",FTO,79068,407,4,0.009828009828009828,2,0.004914004914004914,71,0.17444717444717445,117,0.28746928746928746,4,0.009828009828009828,194,0.47665847665847666,196,0.48157248157248156,2,192,2
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",ALKBH5,54890,407,6,0.014742014742014743,3,0.007371007371007371,49,0.12039312039312039,189,0.4643734643734644,3,0.007371007371007371,244,0.5995085995085995,245,0.601965601965602,1,239,5
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",YTHDF1,54915,407,4,0.009828009828009828,1,0.002457002457002457,226,0.5552825552825553,24,0.05896805896805897,0,0.0,251,0.6167076167076168,253,0.6216216216216216,2,249,2
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",YTHDF2,51441,407,10,0.02457002457002457,3,0.007371007371007371,66,0.16216216216216217,82,0.20147420147420148,0,0.0,151,0.371007371007371,158,0.3882063882063882,7,148,3
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",YTHDF3,253943,407,2,0.004914004914004914,9,0.022113022113022112,209,0.5135135135135135,29,0.07125307125307126,0,0.0,247,0.6068796068796068,247,0.6068796068796068,0,245,2
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",YTHDC1,91746,407,8,0.019656019656019656,7,0.0171990171990172,46,0.11302211302211303,121,0.2972972972972973,1,0.002457002457002457,175,0.42997542997543,181,0.44471744471744473,6,173,2
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",YTHDC2,64848,407,12,0.029484029484029485,2,0.004914004914004914,26,0.06388206388206388,193,0.4742014742014742,4,0.009828009828009828,225,0.5528255528255528,231,0.5675675675675675,6,219,6
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",IGF2BP1,10642,407,6,0.014742014742014743,2,0.004914004914004914,160,0.3931203931203931,32,0.07862407862407862,0,0.0,194,0.47665847665847666,198,0.4864864864864865,4,192,2
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",IGF2BP2,10644,407,5,0.012285012285012284,13,0.03194103194103194,204,0.5012285012285013,10,0.02457002457002457,0,0.0,227,0.5577395577395577,228,0.5601965601965602,1,223,4
BLCA,blca_tcga_pan_can_atlas_2018,"Bladder Urothelial Carcinoma (TCGA, PanCancer Atlas)",IGF2BP3,10643,407,6,0.014742014742014743,10,0.02457002457002457,172,0.4226044226044226,21,0.051597051597051594,2,0.004914004914004914,205,0.5036855036855037,207,0.5085995085995086,2,201,4
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",METTL3,56339,1052,3,0.0028517110266159697,7,0.006653992395437262,181,0.1720532319391635,237,0.2252851711026616,2,0.0019011406844106464,427,0.405893536121673,428,0.4068441064638783,1,425,2
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",METTL14,57721,1052,4,0.0038022813688212928,5,0.004752851711026616,97,0.09220532319391635,309,0.29372623574144485,0,0.0,411,0.3906844106463878,414,0.3935361216730038,3,410,1
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",METTL16,79066,1052,1,0.0009505703422053232,1,0.0009505703422053232,71,0.06749049429657794,604,0.5741444866920152,5,0.004752851711026616,681,0.6473384030418251,682,0.6482889733840305,1,681,0
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",WTAP,9589,1052,7,0.006653992395437262,4,0.0038022813688212928,128,0.12167300380228137,348,0.33079847908745247,9,0.008555133079847909,489,0.46482889733840305,492,0.467680608365019,3,485,4
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",VIRMA,25962,1052,13,0.012357414448669201,105,0.09980988593155894,538,0.5114068441064639,27,0.025665399239543727,0,0.0,670,0.6368821292775665,672,0.6387832699619772,2,659,11
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",ZC3H13,23091,1052,11,0.010456273764258554,2,0.0019011406844106464,83,0.07889733840304182,466,0.4429657794676806,14,0.013307984790874524,565,0.5370722433460076,570,0.5418250950570342,5,559,6
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",RBM15,64783,1052,6,0.005703422053231939,2,0.0019011406844106464,168,0.1596958174904943,317,0.30133079847908745,4,0.0038022813688212928,491,0.4667300380228137,494,0.4695817490494297,3,488,3
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",FTO,79068,1052,4,0.0038022813688212928,15,0.014258555133079848,139,0.13212927756653992,572,0.5437262357414449,15,0.014258555133079848,741,0.7043726235741445,742,0.7053231939163498,1,738,3
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",ALKBH5,54890,1052,5,0.004752851711026616,5,0.004752851711026616,83,0.07889733840304182,556,0.5285171102661597,2,0.0019011406844106464,646,0.6140684410646388,649,0.6169201520912547,3,644,2
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",YTHDF1,54915,1052,7,0.006653992395437262,44,0.04182509505703422,463,0.44011406844106465,50,0.04752851711026616,0,0.0,557,0.529467680608365,562,0.5342205323193916,5,555,2
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",YTHDF2,51441,1052,1,0.0009505703422053232,2,0.0019011406844106464,73,0.06939163498098859,413,0.3925855513307985,3,0.0028517110266159697,491,0.4667300380228137,492,0.467680608365019,1,491,0
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",YTHDF3,253943,1052,5,0.004752851711026616,61,0.05798479087452472,490,0.46577946768060835,61,0.05798479087452472,0,0.0,612,0.5817490494296578,612,0.5817490494296578,0,607,5
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",YTHDC1,91746,1052,6,0.005703422053231939,6,0.005703422053231939,135,0.12832699619771862,256,0.24334600760456274,1,0.0009505703422053232,398,0.37832699619771865,402,0.3821292775665399,4,396,2
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",YTHDC2,64848,1052,4,0.0038022813688212928,1,0.0009505703422053232,197,0.18726235741444866,258,0.24524714828897337,4,0.0038022813688212928,460,0.4372623574144487,461,0.438212927756654,1,457,3
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",IGF2BP1,10642,1052,4,0.0038022813688212928,62,0.058935361216730035,263,0.25,225,0.21387832699619772,0,0.0,550,0.5228136882129277,552,0.5247148288973384,2,548,2
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",IGF2BP2,10644,1052,8,0.0076045627376425855,19,0.01806083650190114,292,0.27756653992395436,70,0.06653992395437262,1,0.0009505703422053232,382,0.36311787072243346,388,0.3688212927756654,6,380,2
BRCA,brca_tcga_pan_can_atlas_2018,"Breast Invasive Carcinoma (TCGA, PanCancer Atlas)",IGF2BP3,10643,1052,3,0.0028517110266159697,12,0.011406844106463879,337,0.3203422053231939,108,0.10266159695817491,1,0.0009505703422053232,458,0.435361216730038,458,0.435361216730038,0,455,3
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",METTL3,56339,287,5,0.017421602787456445,3,0.010452961672473868,43,0.14982578397212543,28,0.0975609756097561,0,0.0,74,0.2578397212543554,77,0.2682926829268293,3,72,2
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",METTL14,57721,287,2,0.006968641114982578,0,0.0,18,0.0627177700348432,99,0.34494773519163763,0,0.0,117,0.4076655052264808,118,0.41114982578397213,1,116,1
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",METTL16,79066,287,1,0.003484320557491289,0,0.0,17,0.059233449477351915,99,0.34494773519163763,3,0.010452961672473868,119,0.4146341463414634,120,0.4181184668989547,1,119,0
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",WTAP,9589,287,2,0.006968641114982578,0,0.0,22,0.07665505226480836,92,0.3205574912891986,3,0.010452961672473868,117,0.4076655052264808,119,0.4146341463414634,2,117,0
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",VIRMA,25962,287,6,0.020905923344947737,2,0.006968641114982578,99,0.34494773519163763,18,0.0627177700348432,0,0.0,119,0.4146341463414634,120,0.4181184668989547,1,114,5
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",ZC3H13,23091,287,10,0.03484320557491289,0,0.0,20,0.06968641114982578,109,0.3797909407665505,6,0.020905923344947737,135,0.47038327526132406,143,0.49825783972125437,8,133,2
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",RBM15,64783,287,5,0.017421602787456445,0,0.0,73,0.25435540069686413,30,0.10452961672473868,2,0.006968641114982578,105,0.36585365853658536,109,0.3797909407665505,4,104,1
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",FTO,79068,287,2,0.006968641114982578,0,0.0,36,0.1254355400696864,58,0.20209059233449478,2,0.006968641114982578,96,0.3344947735191638,97,0.33797909407665505,1,95,1
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",ALKBH5,54890,287,1,0.003484320557491289,0,0.0,19,0.06620209059233449,96,0.3344947735191638,3,0.010452961672473868,118,0.41114982578397213,119,0.4146341463414634,1,118,0
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",YTHDF1,54915,287,3,0.010452961672473868,3,0.010452961672473868,121,0.42160278745644597,14,0.04878048780487805,0,0.0,138,0.4808362369337979,139,0.4843205574912892,1,136,2
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",YTHDF2,51441,287,3,0.010452961672473868,1,0.003484320557491289,79,0.27526132404181186,27,0.09407665505226481,1,0.003484320557491289,108,0.37630662020905925,111,0.3867595818815331,3,108,0
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",YTHDF3,253943,287,1,0.003484320557491289,2,0.006968641114982578,85,0.2961672473867596,22,0.07665505226480836,0,0.0,109,0.3797909407665505,110,0.3832752613240418,1,109,0
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",YTHDC1,91746,287,5,0.017421602787456445,1,0.003484320557491289,20,0.06968641114982578,85,0.2961672473867596,1,0.003484320557491289,107,0.37282229965156793,110,0.3832752613240418,3,105,2
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",YTHDC2,64848,287,10,0.03484320557491289,0,0.0,24,0.08362369337979095,73,0.25435540069686413,0,0.0,97,0.33797909407665505,104,0.3623693379790941,7,94,3
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",IGF2BP1,10642,287,5,0.017421602787456445,1,0.003484320557491289,56,0.1951219512195122,26,0.09059233449477352,0,0.0,83,0.289198606271777,86,0.29965156794425085,3,81,2
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",IGF2BP2,10644,287,3,0.010452961672473868,40,0.13937282229965156,179,0.6236933797909407,4,0.013937282229965157,0,0.0,223,0.7770034843205574,224,0.7804878048780488,1,221,2
CESC,cesc_tcga_pan_can_atlas_2018,"Cervical Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",IGF2BP3,10643,287,6,0.020905923344947737,2,0.006968641114982578,42,0.14634146341463414,26,0.09059233449477352,0,0.0,70,0.24390243902439024,74,0.2578397212543554,4,68,2
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",METTL3,56339,36,0,0.0,0,0.0,1,0.027777777777777776,14,0.3888888888888889,0,0.0,15,0.4166666666666667,15,0.4166666666666667,0,15,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",METTL14,57721,36,0,0.0,0,0.0,2,0.05555555555555555,17,0.4722222222222222,0,0.0,19,0.5277777777777778,19,0.5277777777777778,0,19,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",METTL16,79066,36,0,0.0,0,0.0,4,0.1111111111111111,11,0.3055555555555556,0,0.0,15,0.4166666666666667,15,0.4166666666666667,0,15,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",WTAP,9589,36,0,0.0,0,0.0,2,0.05555555555555555,25,0.6944444444444444,0,0.0,27,0.75,27,0.75,0,27,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",VIRMA,25962,36,1,0.027777777777777776,1,0.027777777777777776,12,0.3333333333333333,2,0.05555555555555555,0,0.0,15,0.4166666666666667,15,0.4166666666666667,0,14,1
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",ZC3H13,23091,36,0,0.0,0,0.0,3,0.08333333333333333,17,0.4722222222222222,0,0.0,20,0.5555555555555556,20,0.5555555555555556,0,20,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",RBM15,64783,36,0,0.0,0,0.0,10,0.2777777777777778,5,0.1388888888888889,0,0.0,15,0.4166666666666667,15,0.4166666666666667,0,15,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",FTO,79068,36,0,0.0,0,0.0,5,0.1388888888888889,7,0.19444444444444445,0,0.0,12,0.3333333333333333,12,0.3333333333333333,0,12,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",ALKBH5,54890,36,0,0.0,0,0.0,4,0.1111111111111111,10,0.2777777777777778,0,0.0,14,0.3888888888888889,14,0.3888888888888889,0,14,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",YTHDF1,54915,36,0,0.0,0,0.0,13,0.3611111111111111,1,0.027777777777777776,0,0.0,14,0.3888888888888889,14,0.3888888888888889,0,14,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",YTHDF2,51441,36,0,0.0,0,0.0,0,0.0,27,0.75,1,0.027777777777777776,28,0.7777777777777778,28,0.7777777777777778,0,28,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",YTHDF3,253943,36,0,0.0,0,0.0,10,0.2777777777777778,5,0.1388888888888889,0,0.0,15,0.4166666666666667,15,0.4166666666666667,0,15,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",YTHDC1,91746,36,0,0.0,0,0.0,2,0.05555555555555555,13,0.3611111111111111,0,0.0,15,0.4166666666666667,15,0.4166666666666667,0,15,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",YTHDC2,64848,36,0,0.0,0,0.0,10,0.2777777777777778,4,0.1111111111111111,0,0.0,14,0.3888888888888889,14,0.3888888888888889,0,14,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",IGF2BP1,10642,36,0,0.0,0,0.0,8,0.2222222222222222,1,0.027777777777777776,0,0.0,9,0.25,9,0.25,0,9,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",IGF2BP2,10644,36,0,0.0,0,0.0,10,0.2777777777777778,4,0.1111111111111111,0,0.0,14,0.3888888888888889,14,0.3888888888888889,0,14,0
CHOL,chol_tcga_pan_can_atlas_2018,"Cholangiocarcinoma (TCGA, PanCancer Atlas)",IGF2BP3,10643,36,0,0.0,0,0.0,8,0.2222222222222222,3,0.08333333333333333,0,0.0,11,0.3055555555555556,11,0.3055555555555556,0,11,0
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",METTL3,56339,532,8,0.015037593984962405,0,0.0,39,0.07330827067669173,181,0.34022556390977443,0,0.0,220,0.41353383458646614,225,0.42293233082706766,5,217,3
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",METTL14,57721,532,6,0.011278195488721804,0,0.0,22,0.041353383458646614,180,0.3383458646616541,1,0.0018796992481203006,203,0.3815789473684211,209,0.39285714285714285,6,203,0
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",METTL16,79066,532,10,0.018796992481203006,2,0.0037593984962406013,22,0.041353383458646614,296,0.556390977443609,6,0.011278195488721804,326,0.6127819548872181,333,0.6259398496240601,7,323,3
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",WTAP,9589,532,6,0.011278195488721804,3,0.005639097744360902,85,0.15977443609022557,65,0.12218045112781954,1,0.0018796992481203006,154,0.2894736842105263,158,0.29699248120300753,4,152,2
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",VIRMA,25962,532,26,0.04887218045112782,9,0.016917293233082706,292,0.5488721804511278,15,0.02819548872180451,0,0.0,316,0.5939849624060151,327,0.6146616541353384,11,301,15
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",ZC3H13,23091,532,35,0.06578947368421052,13,0.02443609022556391,311,0.5845864661654135,21,0.039473684210526314,4,0.007518796992481203,349,0.6560150375939849,372,0.6992481203007519,23,337,12
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",RBM15,64783,532,23,0.043233082706766915,0,0.0,20,0.03759398496240601,152,0.2857142857142857,2,0.0037593984962406013,174,0.32706766917293234,195,0.36654135338345867,21,172,2
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",FTO,79068,532,12,0.022556390977443608,0,0.0,129,0.2424812030075188,36,0.06766917293233082,0,0.0,165,0.3101503759398496,175,0.32894736842105265,10,163,2
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",ALKBH5,54890,532,4,0.007518796992481203,0,0.0,17,0.03195488721804511,301,0.5657894736842105,4,0.007518796992481203,322,0.6052631578947368,326,0.6127819548872181,4,322,0
COADREAD,coadread_tcga_pan_can_atlas_2018,"Colorectal Adenocarcinoma (TCGA, PanCancer Atlas)",YTHDF1,54915,532,7,0.013157894736842105,37,0.06954887218045112,373,0.7011278195488722,1,0.0018796992481203006,0,0.0,411,0.7725563909774437,414,0.7781954887218046,3,407,4
